week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,source,scale
w03-jan-scarcity,2024-01-14,15,B6,300.0,4.088,0.0,0.0,0.0,4.088,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,4.088,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B1,0.0,0.0,437.82212704089255,0.0,107.27956796376452,-545.1016950046571,0.0,,0,0,0,0,0,0,0.0,18,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B2,517.520285267172,6.955472633990791,436.4633070342809,0.0,135.55169267815344,-565.0595270784436,0.0,1.0,1,0,0,0,0,0,11.417030502375923,20,0,0,-19.95783207378645,-1.3588200066116656,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B3,129.41990813629752,1.1447985921229167,433.9932727165878,0.0,117.40913321917458,-550.2576073436394,0.0,1.0,1,0,0,0,0,0,13.347774813253835,17,0,0,-5.155912338982262,-3.828854324304757,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B4,0.0,0.0,437.82212704089255,0.0,107.27956796376452,-545.1016950046571,0.0,,0,0,0,0,0,0,0.0,18,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B5,200.0,2.094,1.957361111111111,0.0,0.0,-8.082539193302892,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.082539193302892,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,16,B6,300.0,4.088,7.5,0.0,0.0,-3.412,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.412,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B1,0.0,0.0,423.8936771787008,0.0,64.20957282624822,-488.103250004949,0.0,,0,0,0,0,0,0,0.0,17,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B2,517.520285267172,6.955472633990791,422.5692063229072,0.15596817276982897,107.2276538505181,-522.9973557122044,5.763790567990724,0.9554507080624665,1,1,0,0,0,1,8.575779853852566,18,0,1,-34.894105707255335,-1.3244708557936065,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B3,129.41990813629752,1.1447985921229167,421.87046944707913,0.0,65.37391360183446,-486.0995844567907,0.0,1.0,1,0,0,0,0,0,0.0,16,0,0,2.003665548158324,-2.0232077316216532,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B4,0.0,0.0,423.8936771787008,0.0,64.20957282624822,-488.103250004949,0.0,,0,0,0,0,0,0,0.0,17,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B5,200.0,2.094,1.957361111111111,0.0,0.0,-8.082539193302892,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.082539193302892,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,17,B6,300.0,4.088,7.5,0.0,0.0,-3.412,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.412,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,18,B1,0.0,0.0,424.63949108222835,0.0,95.93741759229327,-520.5769086745216,0.0,,0,0,0,0,0,0,0.0,20,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,18,B2,517.520285267172,6.955472633990791,424.4391536892051,0.0,103.9957024282608,-521.4793834834751,0.0,1.0,1,0,0,0,0,1,0.0,19,0,1,-0.9024748089534569,-0.20033739302323283,alibaba,1.0
