variant,week,date,seed,mv,sum_q_kW,n_obl,n_fail,clean_in_box,viol_K,warm
ctxfree,w29-jul,2024-07-15,0,-1.2613651730482616,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-15,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-15,1,0.6824518553617622,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-15,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-15,1,-0.677043995166116,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-15,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-15,2,1.327166802091483,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-15,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-15,2,-1.237280264802223,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-15,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-15,3,1.3556778073931355,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-15,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-15,3,-1.281114158881394,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-15,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-15,4,1.3546209071182602,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-15,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-15,4,-1.2799379192300648,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-15,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-15,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-16,0,1.241277634513267,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-16,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-16,0,-1.1699292861249546,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-16,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-16,1,0.5496572161253255,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-16,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-16,1,-0.5150741706737563,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-16,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-16,2,1.234728443025574,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-16,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-16,2,-1.161591220191326,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-16,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-16,3,1.335046465017399,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-16,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-16,3,-1.2636541576453624,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-16,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-16,4,1.3342135786069207,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-16,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-16,4,-1.262727226274194,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-16,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-16,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-17,0,1.3642961015545438,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-17,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-17,0,-1.2722423465361317,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-17,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-17,1,0.7585054306042025,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-17,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-17,1,-0.6983309359137024,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-17,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-17,2,1.3611650817088048,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-17,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-17,2,-1.2688558851783114,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-17,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-17,3,1.3641411976318523,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-17,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-17,3,-1.2889525615797197,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-17,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-17,4,1.3631881333717502,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-17,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-17,4,-1.2878918825356322,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-17,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-17,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-18,0,1.4015826444767185,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-18,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-18,0,-1.301845193613417,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-18,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-18,1,0.6947028128028592,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-18,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-18,1,-0.7145606145608099,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-18,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-18,2,1.3974372226130072,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-18,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-18,2,-1.297361571137003,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-18,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-18,3,1.4013441803853084,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-18,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-18,3,-1.3183135402986181,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-18,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-18,4,1.4004725220823389,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-18,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-18,4,-1.3173434591255955,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-18,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-18,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-19,0,1.3807840811075494,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-19,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-19,0,-1.2835806484715704,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-19,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-19,1,0.6917726084344054,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-19,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-19,1,-0.698027172719776,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-19,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-19,2,1.3698245650849685,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-19,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-19,2,-1.274996353887218,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-19,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-19,3,1.3801642720299014,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-19,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-19,3,-1.299480680926706,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-19,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-19,4,1.37888217192085,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-19,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-19,4,-1.298053813112233,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-19,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-19,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-20,0,1.3548826115504653,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-20,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-20,0,-1.2647595524695703,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-20,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-20,1,0.6430273645819398,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-20,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-20,1,-0.6324673290446583,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-20,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-20,2,1.3481361257353797,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-20,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-20,2,-1.2574626605172625,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-20,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-20,3,1.3540681598231004,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-20,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-20,3,-1.2807707677088729,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-20,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-20,4,1.3534279512120975,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-20,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-20,4,-1.2800582702562338,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-20,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-20,19,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,0,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-21,0,1.341645774180563,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-21,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-21,0,-1.2693078871070043,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-21,0,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,1,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-21,1,0.6373476141900767,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-21,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-21,1,-0.593975196242809,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-21,1,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,2,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-21,2,1.3253431405400988,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-21,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-21,2,-1.2483167899241039,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-21,2,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,3,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-21,3,1.3898540008101463,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-21,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-21,3,-1.3103114426252773,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-21,3,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,4,0.0,0.0,0,0,0,0.0,0
single03,w29-jul,2024-07-21,4,1.3885835851099273,0.0,0,0,0,0.0,0
single005,w29-jul,2024-07-21,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w29-jul,2024-07-21,4,-1.308897578558799,0.0,0,0,0,0.0,0
windowonly,w29-jul,2024-07-21,4,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,5,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,6,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,7,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,8,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,9,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,10,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,11,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,12,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,13,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,14,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,15,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,16,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,17,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,18,0.0,0.0,0,0,0,0.0,0
nested,w29-jul,2024-07-21,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-12,0,1.2539119803331573,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-12,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-12,0,-1.2022610698567746,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-12,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-12,1,0.5714359500775572,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-12,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-12,1,-0.5363026405109679,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-12,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,2,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-12,2,1.246074552000664,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-12,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-12,2,-1.1913158447221122,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-12,2,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-12,3,1.3401919147360104,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-12,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-12,3,-1.2685365350824895,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-12,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-12,4,1.3391298020616205,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-12,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-12,4,-1.2673544944761943,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-12,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,5,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,6,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,7,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,8,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,9,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,10,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,11,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,12,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,13,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,14,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,15,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,16,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,17,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,18,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-12,19,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,0,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-13,0,1.3207950195360354,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-13,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-13,0,-1.2534536464220878,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-13,0,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,1,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-13,1,0.7275807521314732,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-13,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-13,1,-0.7007723809165896,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-13,1,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,2,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-13,2,1.3196967642564914,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-13,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-13,2,-1.2516146399776744,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-13,2,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,3,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-13,3,1.3842701622500044,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-13,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-13,3,-1.3050079599184983,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-13,3,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,4,0.0,0.0,0,0,0,0.0,0
single03,w33-aug-humid,2024-08-13,4,1.3833621314063294,0.0,0,0,0,0.0,0
single005,w33-aug-humid,2024-08-13,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w33-aug-humid,2024-08-13,4,-1.3039973992171667,0.0,0,0,0,0.0,0
windowonly,w33-aug-humid,2024-08-13,4,0.0,0.0,0,0,0,0.0,0
nested,w33-aug-humid,2024-08-13,5,0.0,0.0,0,0,0,0.0,0
