week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,n_safety_episodes,n_safety_episodes_in_safe_box,safety_episode_max_K,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,source,scale
w24-jun,2024-06-14,16,B2,872.7887205450254,23.05422200819192,254.36261303995704,0.0,74.77498307327602,-306.0833741050411,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,35.765836477621406,-0.592276284587598,alibaba_jobaware,1.0
w24-jun,2024-06-14,16,B3,217.23606077676732,6.699784809926325,255.3994797890774,0.0,87.42881495899094,-336.12850993814203,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,5.720700644520491,0.44459046453275164,alibaba_jobaware,1.0
w24-jun,2024-06-14,16,B4,0.0,0.0,254.95488932454464,0.0,86.89432125811791,-341.8492105826625,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,16,B5,500.0,10.568,0.0,0.0,0.0,2.348821917808218,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.348821917808218,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,16,B6,800.0,19.470999999999997,0.0,0.0,0.0,19.470999999999997,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,19.470999999999997,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B1,0.0,0.0,257.1923318214424,0.0,91.75244454191093,-348.9447763633533,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B2,872.7887205450254,23.05422200819192,254.169170375912,4.216944385121231,143.99380762295988,-379.32570037580115,72.42301014776518,0.6723343320012766,2,2,0,0,0,2,0,0,0.0,2.1557268495328543,23,0,2,-30.38092401244785,-3.0231614455304054,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B3,217.23606077676732,6.699784809926325,257.3997399840897,0.0,107.24413827630687,-357.9440934504703,0.0,1.0,1,0,0,0,0,1,0,0,0.0,0.0,22,0,1,-8.999317087116992,0.20740816264731166,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B4,0.0,0.0,257.1923318214424,0.0,91.75244454191093,-348.9447763633533,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B5,500.0,10.568,2.803958333333333,0.0,0.0,-0.4551364155251152,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-0.4551364155251152,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,17,B6,800.0,19.470999999999997,22.5,0.0,0.0,-3.0290000000000035,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-3.0290000000000035,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B1,0.0,0.0,251.7550027829713,0.0,88.66562813573691,-340.4206309187082,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B2,872.7887205450254,23.05422200819192,248.1974098349768,0.0,111.80180806898704,-336.94499589577197,0.0,1.0,1,0,0,0,0,0,0,0,0.0,1.8050517700401087,22,0,0,3.475635022936217,-3.557592947994493,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B3,217.23606077676732,6.699784809926325,252.18192402693577,0.0,83.00403540431272,-328.48617462132216,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,20,0,0,11.93445629738602,0.42692124396447184,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B4,0.0,0.0,251.7550027829713,0.0,88.66562813573691,-340.4206309187082,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B5,500.0,10.568,1.8743750000000001,0.0,0.0,0.47444691780821735,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.47444691780821735,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,18,B6,800.0,19.470999999999997,15.0,0.0,0.0,4.4709999999999965,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,4.4709999999999965,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B1,0.0,0.0,253.42436002480358,0.0,110.11087055947159,-363.53523058427515,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B2,872.7887205450254,23.05422200819192,252.86470490611478,0.0,96.42418947866173,-326.2346723765846,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,37.30055820769053,-0.559655118688795,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B3,217.23606077676732,6.699784809926325,253.808686207673,0.0,102.25155609151639,-349.36045748926307,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,14.174773095012085,0.38432618286941533,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B4,0.0,0.0,253.42436002480358,0.0,110.11087055947159,-363.53523058427515,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B5,500.0,10.568,0.0,0.0,0.0,2.348821917808218,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.348821917808218,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-14,19,B6,800.0,19.470999999999997,0.0,0.0,0.0,19.470999999999997,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,19.470999999999997,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B1,0.0,0.0,186.69562565097846,0.0,101.45100668680475,-288.1466323377832,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B2,415.64121666922597,10.580149218502882,185.4743464752031,0.0,91.5360311692508,-266.43022842595104,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,19,0,0,21.716403911832174,-1.2212791757753507,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B3,215.97828450965923,4.65056717069707,186.75446349967135,0.0,96.67177150174923,-278.77566783072353,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,20,0,0,9.370964507059682,0.05883784869288888,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B4,0.0,0.0,186.69562565097846,0.0,101.45100668680475,-288.1466323377832,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B5,550.0,6.854,0.6077083333333333,0.0,0.0,-1.9728864155251147,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.9728864155251147,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,0,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B1,0.0,0.0,183.33000130855476,0.0,51.30180810720161,-234.63180941575638,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B2,415.64121666922597,10.580149218502882,182.12074332009624,0.0,42.90325355704001,-214.44384765863336,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,20.18796175712302,-1.2092579884585177,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B3,215.97828450965923,4.65056717069707,183.40089169005296,0.0,43.855377030444586,-222.60570154980047,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,12.026107865955908,0.07089038149820226,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B4,0.0,0.0,183.33000130855476,0.0,51.30180810720161,-234.63180941575638,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B5,550.0,6.854,1.0953472222222222,0.0,0.0,-2.460525304414004,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.460525304414004,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,1,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B1,0.0,0.0,191.50921624592476,0.0,154.471439432135,-345.98065567805975,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B2,415.64121666922597,10.580149218502882,189.38435867565528,0.615994301459901,181.97326099916202,-361.3934647577743,16.227457888827736,0.8523228549925821,1,1,0,0,0,1,0,0,0.0,2.7114374723124968,24,0,1,-15.412809079714577,-2.1248575702694836,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B3,215.97828450965923,4.65056717069707,190.86829686893128,0.0,181.09636050991685,-367.3140902081511,0.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,23,0,0,-21.333434530091324,-0.6409193769934802,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B4,0.0,0.0,191.50921624592476,0.0,154.471439432135,-345.98065567805975,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B5,550.0,6.854,2.0122916666666666,0.0,0.0,-3.3774697488584486,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-3.3774697488584486,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,2,B6,500.0,10.068999999999999,22.5,0.0,0.0,-12.431000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-12.431000000000001,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B1,0.0,0.0,187.92093939082636,0.0,121.03429608497873,-308.9552354758051,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B2,415.64121666922597,10.580149218502882,184.52979008717327,2.5193029341023117,176.89424662890838,-353.36319043168106,44.61752552660657,0.7853075020607789,2,2,0,0,0,2,0,0,0.0,4.979173717028289,24,0,2,-44.40795495587594,-3.391149303653094,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B3,215.97828450965923,4.65056717069707,187.25523016474264,0.0,151.1006797821035,-333.7053427761491,0.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,22,0,0,-24.750107300343984,-0.6657092260837203,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B4,0.0,0.0,187.92093939082636,0.0,121.03429608497873,-308.9552354758051,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B5,550.0,6.854,1.3654861111111112,0.0,0.0,-2.730664193302893,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.730664193302893,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,3,B6,500.0,10.068999999999999,15.0,0.0,0.0,-4.931000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.931000000000001,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B1,0.0,0.0,189.75188587177107,0.0,120.69228062659815,-310.4441664983692,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B2,415.64121666922597,10.580149218502882,188.54895634363115,0.0,108.61570194686216,-286.5845090719904,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,23.859657426378817,-1.2029295281399186,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B3,215.97828450965923,4.65056717069707,189.80901946232223,0.0,114.21393270984633,-299.3723850014715,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,11.0717814968977,0.057133590551160296,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B4,0.0,0.0,189.75188587177107,0.0,120.69228062659815,-310.4441664983692,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B5,550.0,6.854,0.0,0.0,0.0,-1.3651780821917816,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.3651780821917816,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,4,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B1,0.0,0.0,186.6675061808332,0.0,97.3325040482836,-284.0000102291168,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B2,415.64121666922597,10.580149218502882,185.42667007977533,0.0,93.41062813671259,-268.25714899798504,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,15.74286123113177,-1.2408361010578517,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B3,215.97828450965923,4.65056717069707,186.71237530754138,0.0,93.72880307276678,-275.7906112096111,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,8.209399019505724,0.04486912670819265,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B4,0.0,0.0,186.6675061808332,0.0,97.3325040482836,-284.0000102291168,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B5,550.0,6.854,0.7159722222222222,0.0,0.0,-2.0811503044140043,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.0811503044140043,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,5,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B1,0.0,0.0,190.9007546199028,0.0,168.30585421124428,-359.2066088311471,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B2,415.64121666922597,10.580149218502882,189.71071977922588,0.0,160.0473880014725,-339.1779585621955,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,20.028650268951594,-1.1900348406769297,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B3,215.97828450965923,4.65056717069707,190.96798557881073,0.0,162.77969622892533,-349.097114637039,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,10.109494194108095,0.06723095890791342,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B4,0.0,0.0,190.9007546199028,0.0,168.30585421124428,-359.2066088311471,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B5,550.0,6.854,1.3108333333333335,0.0,0.0,-2.6760114155251156,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.6760114155251156,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,6,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B1,0.0,0.0,183.1493264086741,0.0,74.35647603386906,-257.5058024425432,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B2,415.64121666922597,10.580149218502882,181.90711482382176,0.0,71.3194434863848,-242.64640909170367,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,20,0,0,14.859393350839525,-1.242211584852356,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B3,215.97828450965923,4.65056717069707,183.19046328493482,0.0,70.94018686990343,-249.48008298414118,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,8.025719458402023,0.04113687626070828,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B4,0.0,0.0,183.1493264086741,0.0,74.35647603386906,-257.5058024425432,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B5,550.0,6.854,0.6077083333333333,0.0,0.0,-1.9728864155251147,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-1.9728864155251147,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,7,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B1,0.0,0.0,187.9049309399018,0.0,94.30073839393562,-282.2056693338374,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B2,415.64121666922597,10.580149218502882,186.70078647494697,0.0,82.52032937349038,-258.64096662993444,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,23.56470270390298,-1.2041444649548225,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B3,215.97828450965923,4.65056717069707,187.96959620393582,0.0,88.18566645140845,-271.5046954846472,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,10.700973849190234,0.0646652640340335,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B4,0.0,0.0,187.9049309399018,0.0,94.30073839393562,-282.2056693338374,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B5,550.0,6.854,1.0040972222222224,0.0,0.0,-2.3692753044140042,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.3692753044140042,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,8,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B1,0.0,0.0,183.97042287021014,0.0,71.98697924563562,-255.95740211584575,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B2,415.64121666922597,10.580149218502882,181.42246623364275,0.6660176231797337,95.31685862762467,-266.8251932659443,10.177530916560723,0.8960796865488043,1,1,0,0,0,1,0,0,0.0,0.0,22,0,1,-10.867791150098526,-2.547956636567392,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B3,215.97828450965923,4.65056717069707,183.78553816988932,0.17991120436044825,89.5007036053491,-268.8155858089018,3.5982240872089646,0.9214172490383865,1,1,0,0,0,1,0,0,0.0,0.0,22,0,1,-12.858183693056048,-0.18488470032082205,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B4,0.0,0.0,183.97042287021014,0.0,71.98697924563562,-255.95740211584575,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B5,550.0,6.854,3.576458333333333,0.0,0.0,-4.941636415525115,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.941636415525115,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,9,B6,500.0,10.068999999999999,15.0,0.0,0.0,-4.931000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.931000000000001,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B1,0.0,0.0,184.3135873936206,0.0,106.77858611609999,-291.09217350972057,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B2,415.64121666922597,10.580149218502882,181.7006563933667,0.0,133.7982863329534,-304.9187935078172,0.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,22,0,0,-13.826619998096646,-2.6129310002538944,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B3,215.97828450965923,4.65056717069707,184.37421017236724,0.0,107.84899282649684,-287.572635828167,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,3.5195376815535724,0.06062277874664801,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B4,0.0,0.0,184.3135873936206,0.0,106.77858611609999,-291.09217350972057,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,21,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B5,550.0,6.854,0.676875,0.0,0.0,-2.0420530821917815,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.0420530821917815,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,10,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B1,0.0,0.0,184.68856886614495,0.0,78.39940281970496,-263.0879716858499,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B2,415.64121666922597,10.580149218502882,183.47388394070794,0.0,69.75964941087184,-242.6533841330769,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,20.434587552772967,-1.2146849254370125,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B3,215.97828450965923,4.65056717069707,184.7346456996456,0.0,74.8476439545411,-254.93172248348964,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,8.156249202360243,0.04607683350064917,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B4,0.0,0.0,184.68856886614495,0.0,78.39940281970496,-263.0879716858499,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B5,550.0,6.854,1.7030555555555555,0.0,0.0,-3.068233637747337,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-3.068233637747337,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,11,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B1,0.0,0.0,189.57201537582492,0.0,130.92832966105615,-320.5003450368811,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B2,415.64121666922597,10.580149218502882,188.33780861545526,0.0,125.74796591506266,-303.505625312015,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,16.99471972486606,-1.2342067603696592,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B3,215.97828450965923,4.65056717069707,189.61814380823927,0.0,128.1379034878012,-313.10548012534343,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,7.394864911537638,0.04612843241434916,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B4,0.0,0.0,189.57201537582492,0.0,130.92832966105615,-320.5003450368811,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B5,550.0,6.854,1.0426388888888887,0.0,0.0,-2.4078169710806705,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-2.4078169710806705,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,12,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B1,0.0,0.0,182.55341187014412,0.0,74.28792258787603,-256.8413344580201,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B2,415.64121666922597,10.580149218502882,180.17638553982965,2.1997451621327655,100.59812785872505,-272.3941093421846,33.6146876854029,0.6567685316340377,1,1,0,0,0,0,0,0,0.0,5.917290724402619,22,0,0,-15.552774884164478,-2.3770263303144645,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B3,215.97828450965923,4.65056717069707,182.60786113708116,0.0,75.29181967534838,-253.2491136417325,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,3.592220816287636,0.05444926693704133,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B4,0.0,0.0,182.55341187014412,0.0,74.28792258787603,-256.8413344580201,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B5,550.0,6.854,2.3368055555555554,0.0,0.0,-3.701983637747337,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-3.701983637747337,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,13,B6,500.0,10.068999999999999,7.5,0.0,0.0,2.568999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2.568999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B1,0.0,0.0,190.54862692289367,0.0,127.459331933433,-318.0079588563267,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B2,415.64121666922597,10.580149218502882,189.35390350325676,0.0,118.32152121661606,-297.09527550136994,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,22,0,0,20.912683354956755,-1.1947234196369152,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B3,215.97828450965923,4.65056717069707,190.61133663113392,0.0,122.8417578535449,-308.8025273139818,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,9.205431542344911,0.06270970824024857,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B4,0.0,0.0,190.54862692289367,0.0,127.459331933433,-318.0079588563267,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,23,0,0,0.0,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B5,550.0,6.854,2.7025694444444444,0.0,0.0,-4.067747526636226,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,-4.067747526636226,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,14,B6,500.0,10.068999999999999,0.0,0.0,0.0,10.068999999999999,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10.068999999999999,0.0,alibaba_jobaware,1.0
w24-jun,2024-06-15,15,B1,0.0,0.0,182.99308598716377,0.0,55.6060545531019,-238.59914054026567,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,24,0,0,0.0,0.0,alibaba_jobaware,1.0
