week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh_total,max_T_j,T_viol_K,mpc_switches,infeasible_starts,market_value_usd
humid,2023-08-17,0,B2,706.8374123901677,1062.6207422915606,5826.493507129707,0.22239787743258377,44.471524434939,-4808.566687150518,0.4430236602242705,86.11359631067172,1.1135963106717242,1,3,1305.370657157835
humid,2023-08-17,0,B3,156.79920440422293,211.68620603772834,6090.542170514573,0.0,19.612923254764645,-5898.468887731609,0.0,75.74754896493127,0.0,0,1,215.46845657674385
humid,2023-08-17,0,B4,0.0,0.0,6095.210733615982,0.0,18.72661069237183,-6113.937344308353,0.0,75.2996656894633,0.0,0,0,0.0
humid,2023-08-17,0,B5,1050.0,679.4085000000001,160.44048611111114,0.0,0.0,510.74883580669723,0.0,,0.0,0,0,510.74883580669723
humid,2023-08-17,0,B6,1000.0,1358.737,30.0,0.0,0.0,1328.737,0.0,,0.0,0,0,1328.737
humid,2023-08-17,1,B1,0.0,0.0,6122.772083071602,0.0,17.942045702035802,-6140.714128773638,0.0,76.77651044712306,0.0,0,0,0.0
humid,2023-08-17,1,B2,706.8374123901677,1062.6207422915606,6000.518027518284,0.0,28.04384792063425,-4965.9411331473575,0.0,84.73665914192077,0.0,0,0,1174.7729956262801
humid,2023-08-17,1,B3,156.79920440422293,211.68620603772834,6122.772083071602,0.0,17.942045702035802,-5929.02792273591,0.0,76.77651044712306,0.0,0,0,211.68620603772797
humid,2023-08-17,1,B4,0.0,0.0,6122.772083071602,0.0,17.942045702035802,-6140.714128773638,0.0,76.77651044712306,0.0,0,0,0.0
humid,2023-08-17,1,B5,1050.0,679.4085000000001,2.920833333333333,0.0,0.0,668.268488584475,0.0,,0.0,0,0,668.268488584475
humid,2023-08-17,1,B6,1000.0,1358.737,7.5,0.0,0.0,1351.237,0.0,,0.0,0,0,1351.237
humid,2023-08-17,2,B1,0.0,0.0,6255.018311222349,0.0,34.121950662466595,-6289.140261884816,0.0,79.0080614916256,0.0,0,0,0.0
humid,2023-08-17,2,B2,706.8374123901677,1062.6207422915606,6082.615330480737,2.8714952027840277,50.26073286874287,-5073.126816260703,0.5424014935255548,84.78366255488565,0.0,1,1,1216.013445624113
humid,2023-08-17,2,B3,156.79920440422293,211.68620603772834,6214.8879338473835,0.0,35.90910148398713,-6039.110829293642,0.0,79.0080614916256,0.0,0,1,250.02943259117365
humid,2023-08-17,2,B4,0.0,0.0,6255.018311222349,0.0,34.121950662466595,-6289.140261884816,0.0,79.0080614916256,0.0,0,0,0.0
humid,2023-08-17,2,B5,1050.0,679.4085000000001,200.1321527777778,0.0,0.0,471.0571691400305,0.0,,0.0,0,0,471.0571691400305
humid,2023-08-17,2,B6,1000.0,1358.737,15.0,0.0,0.0,1343.737,0.0,,0.0,0,0,1343.737
humid,2023-08-18,0,B1,0.0,0.0,332.7689682464963,0.0,37.92734877791192,-370.6963170244082,0.0,78.0774434672411,0.0,0,0,0.0
humid,2023-08-18,0,B2,770.2066130475332,380.3490526996955,328.55975238401015,7.302325673308876,51.118997083841165,-6.6320224414646916,8.077793886403624,88.4628327794615,3.4628327794614933,1,1,364.0642945829435
humid,2023-08-18,0,B3,97.86884786506305,73.30020951989593,332.7689682464963,0.0,37.92734877791192,-297.39610750451226,0.0,78.0774434672411,0.0,0,0,73.30020951989593
humid,2023-08-18,0,B4,0.0,0.0,332.7689682464963,0.0,37.92734877791192,-370.6963170244082,0.0,78.0774434672411,0.0,0,0,0.0
humid,2023-08-18,0,B5,750.0,237.3785,4.264236111111111,0.0,0.0,224.89508580669713,0.0,,0.0,0,0,224.89508580669713
humid,2023-08-18,0,B6,1000.0,472.425,7.5,0.0,0.0,464.925,0.0,,0.0,0,0,464.925
